"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Brood Year YYYY","First Obs Date Max","Last Obs Date Min"
"3DD.003DA07669","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07676","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07689","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07699","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0769F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076A6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076A9","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076AF","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076B1","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076B5","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076BC","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076BE","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076C4","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076D3","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076DD","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076DF","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076E0","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076EC","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076EE","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA076FF","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07707","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07710","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07711","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07723","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07724","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07725","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0772B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0772F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07730","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07735","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07738","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0773B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07753","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07757","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0775B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0775C","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07762","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07764","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0776E","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0778E","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07796","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0779C","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077A4","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077D1","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077D4","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077D5","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077DB","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077E0","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077F0","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA077F3","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07800","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07803","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0780E","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07815","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07821","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07823","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07826","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07832","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07835","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07840","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07845","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0784C","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0784E","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0787B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0787C","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07880","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0788F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07890","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07893","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0789D","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0789F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078A6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078A7","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078AE","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078D1","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078D4","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078D5","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078E4","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078EB","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078F5","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078F6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA078FA","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07915","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07919","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0791C","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07922","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0792B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07935","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0793B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07943","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07944","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07949","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0794A","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0794B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07952","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07956","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07962","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07969","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0796B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07973","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07979","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0797B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0797E","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0797F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07980","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07986","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA0798B","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07990","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07993","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07996","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07999","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079A6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079AB","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079B0","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079C7","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079D5","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079D6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079D7","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079DD","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079E0","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079E2","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079ED","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079F6","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA079FA","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07A08","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07A10","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07A1F","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
"3DD.003DA07A25","ICL - Lower Icicle Instream Array","4/13/2022","1","Chinook","1","Spring","H","Hatchery Reared","2020","04/13/2022","04/13/2022"
